Customer_ID,Name,Segment,Total_Balance,Silent_Churn_Risk_Index,Risk_Band,Primary_Risk_Reason,Secondary_Risk_Reason,Why_At_Risk,Risk_Archetype,Recommended_Action,Dim1_Value,Dim2_Outflow,Dim3_Digital,Dim4_Service,Dim5_Credit,Dim6_Data_Confidence
CUST_00756,Vikas Mehta,Wealth,897650.55,68.44,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,"High recent debit outflow (score: 18/25); Declining digital engagement (score: 15/20); Service friction (4 complaints, CSAT: 2.75); High-value customer (Balance: ₹897,651)",A: High Value + Multi-Signal Risk,Priority RM outreach within 48 hours; personalized retention offer; fee waiver review,16.33,17.76,15.06,15.04,4.25,0.0
CUST_00757,Priya Agarwal,Mass Retail,11619.28,46.91,Moderate,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,"Declining digital engagement (score: 15/20); Service friction (2 complaints, CSAT: 1.5)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,4.48,9.84,14.54,16.09,1.96,0.0
CUST_00758,Pooja Desai,Privileged,94215.87,48.63,Moderate,HIGH_RECENT_OUTFLOW,,High recent debit outflow (score: 15/25),B: High Outflow + Weak Supporting Evidence,Monitor for 30 days; do NOT classify as churn risk without additional signals; investigate purpose of outflow,12.23,15.13,5.25,11.57,4.45,0.0
CUST_00759,Vikas Kulkarni,Privileged,96049.02,53.17,High,RECENT_SERVICE_FRICTION,CREDIT_STRESS,"Service friction (2 complaints, CSAT: 3.0); Credit stress (Max DPD: 23.0)",D: Credit Stress Driven Risk,Branch credit review; restructuring eligibility check; RM counseling,12.26,13.99,5.9,15.18,5.84,0.0
CUST_00760,Lakshmi Desai,Mass Retail,164841.87,35.27,Moderate,CREDIT_STRESS,,Credit stress (Max DPD: 11.0),D: Credit Stress Driven Risk,Branch credit review; restructuring eligibility check; RM counseling,9.94,10.29,4.53,5.1,5.41,0.0
CUST_00761,Kavya Desai,Mass Retail,26810.96,48.14,Moderate,DIGITAL_ENGAGEMENT_DECLINE,CREDIT_STRESS,Declining digital engagement (score: 16/20); Credit stress (Max DPD: 12.0),D: Credit Stress Driven Risk,Branch credit review; restructuring eligibility check; RM counseling,8.36,13.19,16.01,5.1,5.48,0.0
CUST_00762,Raj Reddy,Mass Retail,83887.2,48.13,Moderate,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,High recent debit outflow (score: 16/25); Declining digital engagement (score: 15/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,9.5,16.15,15.42,5.1,1.96,0.0
CUST_00763,Ravi Sharma,Privileged,59641.47,51.95,High,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 16/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,11.5,14.4,16.5,5.1,4.45,0.0
CUST_00764,Karan Naidu,Privileged,91831.4,35.97,Moderate,NO_SIGNIFICANT_SIGNAL,,No significant risk signals,F: No Dominant Archetype,Standard monitoring; no immediate action required,10.83,12.37,0.38,10.43,1.96,0.0
CUST_00765,Manish Reddy,Wealth,153591.44,45.67,Moderate,CREDIT_STRESS,,Credit stress (Max DPD: 15.0),D: Credit Stress Driven Risk,Branch credit review; restructuring eligibility check; RM counseling,14.04,14.5,6.4,5.1,5.63,0.0
CUST_00766,Manish Mishra,Mass Retail,20850.94,45.34,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 14/20),C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,5.59,11.8,14.15,11.84,1.96,0.0
CUST_00767,Bhavya Joshi,Mass Retail,52233.44,31.7,Moderate,NO_SIGNIFICANT_SIGNAL,,No significant risk signals,F: No Dominant Archetype,Standard monitoring; no immediate action required,7.52,8.81,5.94,7.47,1.96,0.0
CUST_00768,Akash Rao,Privileged,70002.09,46.14,Moderate,HIGH_RECENT_OUTFLOW,RECENT_SERVICE_FRICTION,"High recent debit outflow (score: 18/25); Service friction (2 complaints, CSAT: 3.5)",F: No Dominant Archetype,Standard monitoring; no immediate action required,10.43,17.96,1.68,13.28,1.96,0.83
CUST_00769,Priya Bose,Mass Retail,22839.95,31.81,Moderate,CREDIT_STRESS,,Credit stress (Max DPD: 16.0),D: Credit Stress Driven Risk,Branch credit review; restructuring eligibility check; RM counseling,7.9,11.62,1.51,5.1,5.68,0.0
CUST_00770,Rohan Desai,Mass Retail,25142.14,32.73,Moderate,NO_SIGNIFICANT_SIGNAL,,No significant risk signals,F: No Dominant Archetype,Standard monitoring; no immediate action required,8.08,12.69,2.61,5.1,4.25,0.0
CUST_00771,Neha Reddy,Mass Retail,39331.76,40.67,Moderate,NO_SIGNIFICANT_SIGNAL,,No significant risk signals,F: No Dominant Archetype,Standard monitoring; no immediate action required,7.67,11.98,6.8,9.45,4.77,0.0
CUST_00772,Yash Bose,Privileged,201220.96,45.33,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 13/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,12.55,9.5,13.41,5.1,4.77,0.0
CUST_00773,Ananya Desai,Mass Retail,19961.27,36.42,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 15/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,5.51,8.49,15.36,5.1,1.96,0.0
CUST_00774,Rohan Kumar,Mass Retail,17168.05,44.73,Moderate,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,"Declining digital engagement (score: 15/20); Service friction (1 complaints, CSAT: 3.0)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,5.21,8.91,15.47,13.18,1.96,0.0
CUST_00775,Nikhil Bose,Mass Retail,1909.68,40.96,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 16/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,2.68,11.35,15.9,9.07,1.96,0.0
CUST_00776,Rakesh Mishra,Mass Retail,38948.45,53.17,High,HIGH_RECENT_OUTFLOW,CREDIT_STRESS,High recent debit outflow (score: 17/25); Credit stress (Max DPD: 90.0),D: Credit Stress Driven Risk,Branch credit review; restructuring eligibility check; RM counseling,9.6,17.2,5.02,11.39,9.96,0.0
CUST_00777,Aditya Gupta,Mass Retail,12974.48,43.89,Moderate,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,High recent debit outflow (score: 17/25); Declining digital engagement (score: 13/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,5.89,16.7,13.41,5.1,1.96,0.83
CUST_00778,Rahul Sharma,Mass Retail,41762.5,44.18,Moderate,HIGH_RECENT_OUTFLOW,RECENT_SERVICE_FRICTION,"High recent debit outflow (score: 16/25); Service friction (3 complaints, CSAT: 4.67)",F: No Dominant Archetype,Standard monitoring; no immediate action required,8.26,15.52,4.0,13.61,1.96,0.83
CUST_00779,Arvind Iyer,Privileged,12724.21,46.16,Moderate,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,"Declining digital engagement (score: 14/20); Service friction (2 complaints, CSAT: 3.5)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,7.04,9.33,13.89,12.27,1.96,1.67
CUST_00780,Arvind Mishra,Privileged,155828.2,63.43,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,"High recent debit outflow (score: 20/25); Declining digital engagement (score: 15/20); Service friction (1 complaints, CSAT: 1.0)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,12.11,19.66,15.0,14.7,1.96,0.0
CUST_00781,Divya Verma,Mass Retail,51102.93,49.68,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 16/20),C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,7.48,13.33,15.5,11.41,1.96,0.0
CUST_00782,Priya Agarwal,Mass Retail,14471.54,44.43,Moderate,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,"Declining digital engagement (score: 13/20); Service friction (1 complaints, CSAT: 4.0)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,6.39,8.06,13.34,12.02,4.62,0.0
CUST_00783,Lakshmi Rao,Mass Retail,5217.59,41.61,Moderate,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,High recent debit outflow (score: 16/25); Declining digital engagement (score: 15/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,3.96,15.55,15.04,5.1,1.96,0.0
CUST_00784,Arjun Naidu,Wealth,338601.97,53.1,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,High recent debit outflow (score: 18/25); Declining digital engagement (score: 14/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,14.6,17.86,13.58,5.1,1.96,0.0
CUST_00785,Rakesh Choudhary,Mass Retail,5953.13,50.13,High,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,"Declining digital engagement (score: 14/20); Service friction (2 complaints, CSAT: 2.0); Credit stress (Max DPD: 17.0)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,4.27,10.82,13.58,15.75,5.71,0.0
CUST_00786,Karan Mishra,Mass Retail,4219.37,28.05,Low,NO_SIGNIFICANT_SIGNAL,,No significant risk signals,F: No Dominant Archetype,Standard monitoring; no immediate action required,3.12,8.43,6.88,7.66,1.96,0.0
CUST_00787,Shreya Singh,Mass Retail,41907.55,43.11,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 15/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,7.66,13.21,15.18,5.1,1.96,0.0
CUST_00788,Srinivas Agarwal,Mass Retail,10123.93,47.76,Moderate,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,"Declining digital engagement (score: 17/20); Service friction (1 complaints, CSAT: 2.0)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,4.25,8.32,16.68,16.55,1.96,0.0
CUST_00789,Sneha Sharma,Privileged,57714.64,63.48,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,"High recent debit outflow (score: 19/25); Declining digital engagement (score: 16/20); Service friction (2 complaints, CSAT: 1.5)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,10.7,18.97,15.79,16.06,1.96,0.0
CUST_00790,Charan Bose,Wealth,257628.56,57.34,High,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,"Declining digital engagement (score: 15/20); Service friction (4 complaints, CSAT: 3.75)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,13.82,12.16,15.06,14.34,1.96,0.0
CUST_00791,Ravi Reddy,Mass Retail,18116.68,45.71,Moderate,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,"Declining digital engagement (score: 14/20); Service friction (2 complaints, CSAT: 4.5)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,5.31,12.3,13.99,12.15,1.96,0.0
CUST_00792,Arjun Agarwal,Wealth,538954.6,54.46,High,HIGH_RECENT_OUTFLOW,RECENT_SERVICE_FRICTION,"High recent debit outflow (score: 17/25); Service friction (1 complaints, CSAT: 2.0); High-value customer (Balance: ₹538,955)",A: High Value + Multi-Signal Risk,Priority RM outreach within 48 hours; personalized retention offer; fee waiver review,15.58,16.53,4.87,13.44,4.04,0.0
CUST_00793,Charan Iyer,Privileged,128211.25,40.18,Moderate,HIGH_RECENT_OUTFLOW,,High recent debit outflow (score: 18/25),B: High Outflow + Weak Supporting Evidence,Monitor for 30 days; do NOT classify as churn risk without additional signals; investigate purpose of outflow,12.49,18.17,2.46,5.1,1.96,0.0
CUST_00794,Sahil Patel,Mass Retail,18180.97,40.79,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 14/20),C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,5.31,8.77,14.24,10.51,1.96,0.0
CUST_00795,Ishita Mishra,Wealth,41549.88,48.25,Moderate,HIGH_RECENT_OUTFLOW,,High recent debit outflow (score: 17/25),B: High Outflow + Weak Supporting Evidence,Monitor for 30 days; do NOT classify as churn risk without additional signals; investigate purpose of outflow,11.25,17.33,6.39,11.32,1.96,0.0
CUST_00796,Riya Reddy,Mass Retail,37402.0,39.81,Moderate,CREDIT_STRESS,,Credit stress (Max DPD: 75.0),D: Credit Stress Driven Risk,Branch credit review; restructuring eligibility check; RM counseling,8.18,14.74,5.84,5.1,5.95,0.0
CUST_00797,Nikhil Rao,Mass Retail,36908.89,41.71,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 16/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,7.55,8.24,16.2,5.1,4.62,0.0
CUST_00798,Sahil Mishra,Mass Retail,3141.93,40.89,Moderate,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,High recent debit outflow (score: 16/25); Declining digital engagement (score: 15/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,2.89,15.79,15.15,5.1,1.96,0.0
CUST_00799,Kiran Mishra,Privileged,269235.13,55.24,High,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,"Declining digital engagement (score: 16/20); Service friction (1 complaints, CSAT: 2.0)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,12.8,10.61,16.43,13.44,1.96,0.0
CUST_00800,Vikas Kulkarni,Privileged,519815.17,51.94,High,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 14/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,13.01,13.61,13.72,9.64,1.96,0.0
CUST_00801,Charan Kulkarni,Mass Retail,5531.32,45.71,Moderate,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,"Declining digital engagement (score: 16/20); Service friction (1 complaints, CSAT: 1.0)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,3.42,9.37,16.49,14.47,1.96,0.0
CUST_00802,Vikas Choudhary,Mass Retail,21402.78,51.5,High,DIGITAL_ENGAGEMENT_DECLINE,CREDIT_STRESS,Declining digital engagement (score: 17/20); Credit stress (Max DPD: 13.0),C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,7.6,9.98,16.74,11.64,5.54,0.0
CUST_00803,Srinivas Naidu,Wealth,201104.71,43.71,Moderate,HIGH_RECENT_OUTFLOW,,High recent debit outflow (score: 16/25),B: High Outflow + Weak Supporting Evidence,Monitor for 30 days; do NOT classify as churn risk without additional signals; investigate purpose of outflow,14.2,16.2,6.25,5.1,1.96,0.0
CUST_00804,Aditya Patel,Wealth,160260.81,42.86,Moderate,RECENT_SERVICE_FRICTION,,"Service friction (2 complaints, CSAT: 3.0)",F: No Dominant Archetype,Standard monitoring; no immediate action required,13.35,9.38,3.27,14.9,1.96,0.0
CUST_00805,Arvind Desai,Mass Retail,44722.71,51.28,High,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,"Declining digital engagement (score: 16/20); Service friction (2 complaints, CSAT: 3.0)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,7.8,12.0,16.43,13.09,1.96,0.0
CUST_00806,Aditi Rao,Mass Retail,177095.92,56.17,High,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,"Declining digital engagement (score: 17/20); Service friction (1 complaints, CSAT: 3.0)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,10.47,14.59,16.61,12.54,1.96,0.0
CUST_00807,Ishita Kumar,Mass Retail,10739.17,33.22,Moderate,NO_SIGNIFICANT_SIGNAL,,No significant risk signals,F: No Dominant Archetype,Standard monitoring; no immediate action required,4.35,10.33,4.96,11.62,1.96,0.0
CUST_00808,Harish Verma,Mass Retail,14035.91,55.25,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,"High recent debit outflow (score: 17/25); Declining digital engagement (score: 16/20); Service friction (4 complaints, CSAT: 3.5)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,5.44,17.19,15.97,14.69,1.96,0.0
CUST_00809,Nandini Patel,Mass Retail,8242.52,45.16,Moderate,DIGITAL_ENGAGEMENT_DECLINE,CREDIT_STRESS,Declining digital engagement (score: 16/20); Credit stress (Max DPD: 11.0),C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,4.69,9.14,15.67,10.25,5.41,0.0
CUST_00810,Varun Singh,Privileged,73694.08,41.5,Moderate,HIGH_RECENT_OUTFLOW,,High recent debit outflow (score: 16/25),B: High Outflow + Weak Supporting Evidence,Monitor for 30 days; do NOT classify as churn risk without additional signals; investigate purpose of outflow,10.52,15.98,1.11,11.93,1.96,0.0
CUST_00811,Aditya Nair,Mass Retail,16634.85,37.28,Moderate,NO_SIGNIFICANT_SIGNAL,,No significant risk signals,F: No Dominant Archetype,Standard monitoring; no immediate action required,5.9,9.73,7.81,9.07,4.77,0.0
CUST_00812,Priya Gupta,Mass Retail,20324.47,34.5,Moderate,NO_SIGNIFICANT_SIGNAL,,No significant risk signals,F: No Dominant Archetype,Standard monitoring; no immediate action required,5.54,9.42,5.6,11.98,1.96,0.0
CUST_00813,Riya Kumar,Mass Retail,4711.27,35.38,Moderate,RECENT_SERVICE_FRICTION,,"Service friction (3 complaints, CSAT: 4.67)",F: No Dominant Archetype,Standard monitoring; no immediate action required,3.24,10.86,7.14,12.18,1.96,0.0
CUST_00814,Karan Rao,Mass Retail,47349.99,37.83,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 15/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,7.93,7.92,14.92,5.1,1.96,0.0
CUST_00815,Meera Mishra,Privileged,1231512.36,50.36,High,RECENT_SERVICE_FRICTION,LOW_CSAT,"Service friction (2 complaints, CSAT: 2.5)",F: No Dominant Archetype,Standard monitoring; no immediate action required,12.66,14.34,5.78,15.62,1.96,0.0
CUST_00816,Pooja Nair,Privileged,222722.18,53.99,High,HIGH_RECENT_OUTFLOW,RECENT_SERVICE_FRICTION,"High recent debit outflow (score: 17/25); Service friction (1 complaints, CSAT: 1.0)",F: No Dominant Archetype,Standard monitoring; no immediate action required,14.0,17.23,4.17,13.68,4.91,0.0
CUST_00817,Karan Mishra,Mass Retail,16557.27,34.88,Moderate,CREDIT_STRESS,,Credit stress (Max DPD: 17.0),D: Credit Stress Driven Risk,Branch credit review; restructuring eligibility check; RM counseling,5.89,11.52,1.76,10.0,5.71,0.0
CUST_00818,Ravi Kulkarni,Mass Retail,6873.67,46.96,Moderate,DIGITAL_ENGAGEMENT_DECLINE,HIGH_COMPLAINT_FREQUENCY,Declining digital engagement (score: 15/20),C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,4.44,11.2,15.28,12.0,4.04,0.0
CUST_00819,Srinivas Nair,Privileged,118463.42,36.57,Moderate,NO_SIGNIFICANT_SIGNAL,,No significant risk signals,F: No Dominant Archetype,Standard monitoring; no immediate action required,11.2,8.88,4.53,10.0,1.96,0.0
CUST_00820,Mohan Gupta,Mass Retail,11808.27,54.25,High,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,"Declining digital engagement (score: 15/20); Service friction (3 complaints, CSAT: 4.67); Credit stress (Max DPD: 9.0)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,5.86,14.95,14.84,13.34,5.26,0.0
CUST_00821,Sneha Kulkarni,Mass Retail,71462.61,41.61,Moderate,HIGH_RECENT_OUTFLOW,RECENT_SERVICE_FRICTION,"High recent debit outflow (score: 16/25); Service friction (1 complaints, CSAT: 3.0)",F: No Dominant Archetype,Standard monitoring; no immediate action required,8.67,16.14,2.59,12.25,1.96,0.0
