Customer_ID,Name,Segment,KYC_Status,Primary_Branch,Primary_RM,Total_Balance,Account_Count,Total_Credit,Total_Debit,Transaction_Count,Days_Since_Last_Transaction,Loan_Count,Total_Loan_Amount,Max_DPD,Has_NPA,Complaint_Count,Recent_Complaint_Count,Average_CSAT,Average_Resolution_TAT,Session_Count,Recent_Session_Count,Days_Since_Last_Login,Silent_Churn_Risk_Index,Risk_Band,Primary_Risk_Reason,Secondary_Risk_Reason,Risk_Archetype,Why_At_Risk,Recommended_Action,Dim1_Value,Dim2_Outflow,Dim3_Digital,Dim4_Service,Dim5_Credit,Dim6_Data_Confidence,Is_High_Value,Is_At_Risk,Is_High_Value_At_Risk
CUST_02148,Yash Patel,Mass Retail,Completed,BR032,RM_014,94602.01,1,44107.64,30426.23,10,70,0.0,0.0,,,1.0,0.0,5.0,3.0,7,0,393,46.73,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,F: No Dominant Archetype,Declining digital engagement (score: 17/20),Standard monitoring; no immediate action required,8.49,11.73,16.64,7.91,1.96,0.0,False,False,False
CUST_02149,Priya Rao,Mass Retail,,BR014,RM_096,8683.72,1,41384.59,13803.14,14,91,0.0,0.0,,,1.0,0.0,2.0,27.0,11,0,282,46.04,Moderate,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 16/20); Service friction (1 complaints, CSAT: 2.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,4.02,9.29,16.35,14.42,1.96,0.0,False,False,False
CUST_02150,Varun Sharma,Mass Retail,Completed,BR030,RM_097,16463.98,1,64317.89,37020.32,15,73,2.0,1907537.83,32.0,N,1.0,0.0,4.0,1.0,16,2,75,39.16,Moderate,CREDIT_STRESS,,D: Credit Stress Driven Risk,Credit stress (Max DPD: 32.0),Branch credit review; restructuring eligibility check; RM counseling,6.63,12.7,4.12,9.81,5.9,0.0,False,False,False
CUST_02151,Kiran Rao,Mass Retail,Completed,BR016,RM_036,24121.43,1,35738.18,11217.83,9,143,1.0,881906.93,9.0,N,2.0,0.0,3.5,9.0,12,0,165,50.17,High,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 15/20); Service friction (2 complaints, CSAT: 3.5); Credit stress (Max DPD: 9.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,6.65,8.94,15.25,14.07,5.26,0.0,False,True,False
CUST_02152,Srinivas Sharma,Mass Retail,Completed,BR023,RM_016,146887.35,2,17655.89,61242.39,17,161,0.0,0.0,,,2.0,0.0,5.0,5.0,18,0,243,52.58,High,DIGITAL_ENGAGEMENT_DECLINE,,F: No Dominant Archetype,Declining digital engagement (score: 16/20),Standard monitoring; no immediate action required,9.63,14.9,16.13,9.96,1.96,0.0,False,True,False
CUST_02153,Varun Sharma,Mass Retail,Completed,BR036,RM_007,15578.51,1,30258.13,54295.63,11,168,0.0,0.0,,,1.0,0.0,3.0,10.0,15,0,186,50.29,High,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 16/20); Service friction (1 complaints, CSAT: 3.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,5.03,14.4,15.59,13.31,1.96,0.0,False,True,False
CUST_02154,Rohan Mehta,Mass Retail,Completed,BR015,RM_050,3793.52,1,49390.95,38604.05,8,41,0.0,0.0,,,1.0,0.0,4.0,2.0,12,0,217,39.2,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,F: No Dominant Archetype,Declining digital engagement (score: 16/20),Standard monitoring; no immediate action required,3.04,8.29,15.91,10.0,1.96,0.0,False,False,False
CUST_02155,Riya Bose,Mass Retail,Completed,BR016,RM_086,4518.33,1,13057.96,24464.82,9,28,1.0,4129646.77,75.0,N,3.0,0.0,4.67,8.33,9,1,49,37.67,Moderate,RECENT_SERVICE_FRICTION,CREDIT_STRESS,D: Credit Stress Driven Risk,"Service friction (3 complaints, CSAT: 4.67); Credit stress (Max DPD: 75.0)",Branch credit review; restructuring eligibility check; RM counseling,3.94,10.26,4.62,12.9,5.95,0.0,False,False,False
CUST_02156,Aarav Verma,Privileged,Completed,BR027,RM_049,64499.24,1,70973.3,12078.88,8,135,0.0,0.0,,,1.0,0.0,3.0,5.0,21,2,53,36.92,Moderate,RECENT_SERVICE_FRICTION,,F: No Dominant Archetype,"Service friction (1 complaints, CSAT: 3.0)",Standard monitoring; no immediate action required,10.28,9.04,3.39,12.25,1.96,0.0,False,False,False
CUST_02157,Sanjay Mehta,Mass Retail,,BR004,RM_030,7126.04,1,29364.98,26435.66,7,95,0.0,0.0,,,1.0,0.0,4.0,19.0,15,3,44,30.66,Moderate,RECENT_SERVICE_FRICTION,,F: No Dominant Archetype,"Service friction (1 complaints, CSAT: 4.0)",Standard monitoring; no immediate action required,3.73,11.22,1.44,12.31,1.96,0.0,False,False,False
CUST_02158,Charan Kumar,Mass Retail,Completed,BR008,RM_001,2610.71,1,36917.51,12112.37,10,246,0.0,0.0,,,0.0,0.0,,,13,2,72,22.6,Low,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,2.79,9.05,3.7,5.1,1.96,0.0,False,False,False
CUST_02159,Sahil Singh,Mass Retail,Completed,BR004,RM_060,6436.58,2,156655.2,82649.08,27,134,3.0,7613950.57,22.0,N,1.0,0.0,5.0,8.0,17,4,34,38.09,Moderate,HIGH_RECENT_OUTFLOW,CREDIT_STRESS,D: Credit Stress Driven Risk,High recent debit outflow (score: 16/25); Credit stress (Max DPD: 22.0),Branch credit review; restructuring eligibility check; RM counseling,6.45,16.0,0.54,9.28,5.82,0.0,False,False,False
CUST_02160,Divya Menon,Mass Retail,Completed,BR038,RM_060,17403.81,1,40507.3,19826.69,8,310,1.0,1135944.88,7.0,N,2.0,0.0,5.0,1.0,14,4,28,30.23,Moderate,CREDIT_STRESS,,D: Credit Stress Driven Risk,Credit stress (Max DPD: 7.0),Branch credit review; restructuring eligibility check; RM counseling,5.98,10.22,0.08,8.91,5.04,0.0,False,False,False
CUST_02161,Varun Gupta,Mass Retail,Failed,BR044,RM_040,10762.51,1,26268.57,24795.72,11,78,0.0,0.0,,,0.0,0.0,,,11,1,65,29.92,Low,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,4.35,10.95,5.89,5.1,1.96,1.67,False,False,False
CUST_02162,Rohan Reddy,Mass Retail,Completed,BR022,RM_051,8598.48,1,30023.79,80817.26,11,55,1.0,490920.11,0.0,N,2.0,0.0,3.0,18.0,10,0,247,54.44,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,C: Digital Decline + Service Friction,"High recent debit outflow (score: 16/25); Declining digital engagement (score: 16/20); Service friction (2 complaints, CSAT: 3.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,4.76,16.42,16.16,15.14,1.96,0.0,False,True,False
CUST_02163,Pranav Mishra,Privileged,Completed,BR013,RM_025,201912.99,3,210236.55,121792.07,36,92,0.0,0.0,,,4.0,0.0,4.25,7.25,14,0,110,59.13,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,C: Digital Decline + Service Friction,"High recent debit outflow (score: 17/25); Declining digital engagement (score: 14/20); Service friction (4 complaints, CSAT: 4.25)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,13.01,16.85,13.96,13.35,1.96,0.0,False,True,False
CUST_02164,Sneha Rao,Mass Retail,Completed,BR026,RM_014,31056.4,2,55328.21,52594.15,18,374,0.0,0.0,,,1.0,0.0,5.0,1.0,11,3,43,32.0,Moderate,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,7.04,14.25,1.28,7.47,1.96,0.0,False,False,False
CUST_02165,Nikhil Sharma,Mass Retail,Completed,BR012,RM_030,12426.21,2,104632.83,65183.29,23,143,1.0,4319122.52,0.0,N,1.0,0.0,4.0,3.0,13,0,204,49.11,Moderate,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,C: Digital Decline + Service Friction,High recent debit outflow (score: 15/25); Declining digital engagement (score: 16/20),Digital remediation + service recovery; proactive complaint follow-up; app UX review,5.95,15.16,15.79,10.25,1.96,0.0,False,False,False
CUST_02166,Ananya Iyer,Mass Retail,Completed,BR031,RM_052,5032.67,1,24223.93,14526.98,10,258,0.0,0.0,,,0.0,0.0,,,18,1,75,27.49,Low,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,3.31,9.41,7.71,5.1,1.96,0.0,False,False,False
CUST_02167,Sneha Rao,Mass Retail,Completed,BR041,RM_024,1173.04,1,26734.91,18163.1,8,153,1.0,528891.82,5.0,N,1.0,0.0,4.0,4.0,13,0,154,43.62,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,C: Digital Decline + Service Friction,Declining digital engagement (score: 15/20),Digital remediation + service recovery; proactive complaint follow-up; app UX review,3.3,9.95,15.06,10.54,4.77,0.0,False,False,False
CUST_02168,Varun Kumar,Mass Retail,Completed,BR018,RM_061,35110.3,1,81213.77,28715.3,10,30,1.0,6796877.46,15.0,N,0.0,0.0,,,13,0,198,44.77,Moderate,DIGITAL_ENGAGEMENT_DECLINE,CREDIT_STRESS,D: Credit Stress Driven Risk,Declining digital engagement (score: 16/20); Credit stress (Max DPD: 15.0),Branch credit review; restructuring eligibility check; RM counseling,7.45,10.86,15.73,5.1,5.63,0.0,False,False,False
CUST_02169,Kiran Agarwal,Mass Retail,Completed,BR011,RM_059,31288.06,2,75519.87,40703.08,18,131,0.0,0.0,,,1.0,0.0,5.0,1.0,24,1,77,37.87,Moderate,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,7.06,13.14,8.24,7.47,1.96,0.0,False,False,False
CUST_02170,Bhavya Singh,Privileged,Completed,BR010,RM_050,167635.26,1,29626.66,38096.57,11,612,1.0,1507449.22,4.0,N,3.0,0.0,4.67,13.0,13,1,90,50.65,High,RECENT_SERVICE_FRICTION,,F: No Dominant Archetype,"Service friction (3 complaints, CSAT: 4.67)",Standard monitoring; no immediate action required,12.36,12.84,7.47,13.36,4.62,0.0,False,True,False
CUST_02171,Ravi Mehta,Mass Retail,Completed,BR003,RM_078,16210.36,2,48856.02,113526.99,18,129,1.0,3806104.55,2.0,N,0.0,0.0,,,16,0,165,47.79,Moderate,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,F: No Dominant Archetype,High recent debit outflow (score: 17/25); Declining digital engagement (score: 15/20),Standard monitoring; no immediate action required,6.45,16.74,15.25,5.1,4.25,0.0,False,False,False
CUST_02172,Manish Gupta,Mass Retail,Completed,BR050,RM_001,18757.0,1,46483.01,19979.43,12,111,0.0,0.0,,,1.0,1.0,4.0,1.0,19,1,67,37.23,Moderate,RECENT_SERVICE_FRICTION,,F: No Dominant Archetype,"Service friction (1 complaints, CSAT: 4.0)",Standard monitoring; no immediate action required,5.38,10.25,7.34,12.3,1.96,0.0,False,False,False
CUST_02173,Aditi Nair,Privileged,Completed,BR027,RM_017,87083.86,1,7593.01,724938.39,9,32,0.0,0.0,,,1.0,0.0,5.0,11.0,17,3,40,39.62,Moderate,HIGH_RECENT_OUTFLOW,,B: High Outflow + Weak Supporting Evidence,High recent debit outflow (score: 16/25),Monitor for 30 days; do NOT classify as churn risk without additional signals; investigate purpose of outflow,10.75,15.98,1.25,9.68,1.96,0.0,False,False,False
CUST_02174,Sahil Patel,Mass Retail,Completed,BR024,RM_013,1273.18,1,15509.75,44065.5,6,360,0.0,0.0,,,3.0,0.0,2.67,4.67,17,1,78,40.55,Moderate,RECENT_SERVICE_FRICTION,LOW_CSAT,F: No Dominant Archetype,"Service friction (3 complaints, CSAT: 2.67)",Standard monitoring; no immediate action required,2.57,13.51,7.84,14.67,1.96,0.0,False,False,False
CUST_02175,Harish Gupta,Mass Retail,Completed,BR004,RM_082,65106.44,1,50841.53,11097.07,10,86,0.0,0.0,,,2.0,0.0,4.5,2.5,15,1,65,36.44,Moderate,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,7.9,9.02,6.81,10.75,1.96,0.0,False,False,False
CUST_02176,Karan Joshi,Privileged,Pending,BR013,RM_014,111988.87,1,32477.17,40524.49,7,32,0.0,0.0,,,2.0,1.0,3.0,36.0,13,2,77,48.45,Moderate,RECENT_SERVICE_FRICTION,,F: No Dominant Archetype,"Service friction (2 complaints, CSAT: 3.0)",Standard monitoring; no immediate action required,11.13,12.83,3.92,17.78,1.96,0.83,False,False,False
CUST_02177,Rohan Nair,Mass Retail,Completed,BR034,RM_028,30637.21,1,61032.84,58219.65,14,52,0.0,0.0,,,2.0,0.0,3.0,3.0,11,0,237,48.71,Moderate,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 16/20); Service friction (2 complaints, CSAT: 3.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,6.41,11.16,16.09,13.09,1.96,0.0,False,False,False
CUST_02178,Arvind Bose,Mass Retail,Completed,BR001,RM_002,38320.47,2,125716.36,62787.6,27,130,0.0,0.0,,,2.0,0.0,2.0,11.0,11,0,241,56.06,High,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 16/20); Service friction (2 complaints, CSAT: 2.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,7.48,15.0,16.12,15.5,1.96,0.0,False,True,False
CUST_02179,Rakesh Kulkarni,Privileged,Pending,BR008,RM_037,51679.03,3,155164.97,46169.77,26,41,0.0,0.0,,,0.0,0.0,,,11,0,133,44.64,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,F: No Dominant Archetype,Declining digital engagement (score: 15/20),Standard monitoring; no immediate action required,11.1,11.04,14.61,5.1,1.96,0.83,False,False,False
CUST_02180,Aditi Mishra,Mass Retail,Completed,BR006,RM_051,1816.49,1,56627.85,44574.68,9,38,1.0,988578.73,13.0,N,2.0,0.0,2.5,14.0,9,0,407,54.09,High,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 17/20); Service friction (2 complaints, CSAT: 2.5); Credit stress (Max DPD: 13.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,3.41,13.02,16.66,15.46,5.54,0.0,False,True,False
CUST_02181,Rohan Mehta,Mass Retail,Completed,BR005,RM_050,43482.72,2,49426.65,20968.38,18,70,0.0,0.0,,,1.0,0.0,5.0,1.0,23,3,50,26.62,Low,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,7.74,7.25,2.2,7.47,1.96,0.0,False,False,False
CUST_02182,Neha Kumar,Mass Retail,Completed,BR027,RM_039,7776.99,1,29650.79,36659.55,13,97,0.0,0.0,,,0.0,0.0,,,9,1,35,27.25,Low,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,3.86,12.67,3.66,5.1,1.96,0.0,False,False,False
CUST_02183,Arjun Iyer,Privileged,Completed,BR038,RM_039,906338.25,2,91817.91,2939303.5,25,222,0.0,0.0,,,0.0,0.0,,,12,0,240,53.76,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,F: No Dominant Archetype,High recent debit outflow (score: 17/25); Declining digital engagement (score: 16/20),Standard monitoring; no immediate action required,13.18,17.41,16.11,5.1,1.96,0.0,True,True,True
CUST_02184,Sneha Desai,Privileged,Completed,BR017,RM_077,19369.88,1,10783.88,12667.75,9,592,0.0,0.0,,,0.0,0.0,,,17,1,41,29.84,Low,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,7.84,9.13,5.81,5.1,1.96,0.0,False,False,False
CUST_02185,Deepa Kumar,Mass Retail,Completed,BR047,RM_071,16441.09,1,83319.99,10002.8,10,199,0.0,0.0,,,1.0,0.0,2.0,8.0,18,1,43,35.48,Moderate,RECENT_SERVICE_FRICTION,LOW_CSAT,F: No Dominant Archetype,"Service friction (1 complaints, CSAT: 2.0)",Standard monitoring; no immediate action required,5.12,8.78,5.96,13.66,1.96,0.0,False,False,False
CUST_02186,Aditi Mehta,Privileged,Completed,BR017,RM_007,653540.54,2,35590.5,105848.46,23,98,1.0,1406858.03,11.0,N,3.0,0.0,4.33,3.67,11,0,194,63.51,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,C: Digital Decline + Service Friction,High recent debit outflow (score: 17/25); Declining digital engagement (score: 16/20); Credit stress (Max DPD: 11.0),Digital remediation + service recovery; proactive complaint follow-up; app UX review,13.84,16.62,15.68,11.96,5.41,0.0,True,True,True
CUST_02187,Priya Bose,Privileged,Completed,BR028,RM_078,97107.06,1,14529.79,67673.02,13,240,0.0,0.0,,,1.0,0.0,5.0,4.0,8,0,115,50.51,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,F: No Dominant Archetype,High recent debit outflow (score: 15/25); Declining digital engagement (score: 14/20),Standard monitoring; no immediate action required,10.93,15.31,14.11,8.2,1.96,0.0,False,True,False
CUST_02188,Sanjay Rao,Privileged,Completed,BR002,RM_042,319843.3,2,110578.42,6655107.24,25,218,0.0,0.0,,,1.0,0.0,2.0,1.0,12,1,29,48.12,Moderate,HIGH_RECENT_OUTFLOW,LOW_CSAT,F: No Dominant Archetype,High recent debit outflow (score: 18/25),Standard monitoring; no immediate action required,12.77,17.77,3.78,11.84,1.96,0.0,False,False,False
CUST_02189,Vivek Verma,Privileged,Completed,BR031,RM_050,8098.79,1,28116.76,80856.84,15,322,0.0,0.0,,,1.0,0.0,2.0,3.0,20,1,68,44.2,Moderate,HIGH_RECENT_OUTFLOW,RECENT_SERVICE_FRICTION,F: No Dominant Archetype,"High recent debit outflow (score: 16/25); Service friction (1 complaints, CSAT: 2.0)",Standard monitoring; no immediate action required,6.32,15.92,7.72,12.28,1.96,0.0,False,False,False
CUST_02190,Deepa Bose,Mass Retail,Completed,BR026,RM_064,19270.72,2,43970.11,72684.07,19,124,1.0,6632508.88,0.0,N,5.0,0.0,3.4,8.4,8,0,107,53.35,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,C: Digital Decline + Service Friction,"High recent debit outflow (score: 16/25); Declining digital engagement (score: 14/20); Service friction (5 complaints, CSAT: 3.4)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,6.78,15.56,13.85,15.2,1.96,0.0,False,True,False
CUST_02191,Arjun Desai,Mass Retail,Completed,BR008,RM_014,28224.77,1,55002.91,14290.39,10,201,0.0,0.0,,,1.0,0.0,5.0,1.0,15,1,55,31.3,Moderate,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,6.23,9.37,6.27,7.47,1.96,0.0,False,False,False
CUST_02192,Ananya Menon,Mass Retail,Completed,BR004,RM_072,19149.91,1,30332.3,16021.97,14,95,0.0,0.0,,,0.0,0.0,,,9,1,55,27.1,Low,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,5.42,9.64,4.98,5.1,1.96,0.0,False,False,False
CUST_02193,Mohan Sharma,Mass Retail,Completed,BR026,RM_076,792.01,1,90954.51,23911.07,7,62,3.0,8347922.87,13.0,N,1.0,0.0,5.0,3.0,17,3,45,29.04,Low,CREDIT_STRESS,,D: Credit Stress Driven Risk,Credit stress (Max DPD: 13.0),Branch credit review; restructuring eligibility check; RM counseling,4.76,9.24,1.59,7.91,5.54,0.0,False,False,False
CUST_02194,Divya Verma,Wealth,Failed,BR047,RM_011,3506218.88,1,51339.47,19258.24,9,285,0.0,0.0,,,0.0,0.0,,,18,3,38,34.59,Moderate,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,14.58,10.12,1.16,5.1,1.96,1.67,True,False,False
CUST_02195,Arvind Menon,Privileged,Completed,BR009,RM_075,63788.66,1,15564.2,29849.45,11,92,2.0,2423499.97,1.0,N,2.0,0.0,4.0,14.5,17,1,77,48.98,Moderate,RECENT_SERVICE_FRICTION,,F: No Dominant Archetype,"Service friction (2 complaints, CSAT: 4.0)",Standard monitoring; no immediate action required,11.76,11.72,7.79,13.67,4.04,0.0,False,False,False
CUST_02196,Bhavya Desai,Mass Retail,Completed,BR043,RM_073,91703.69,1,57976.9,52723.81,10,36,1.0,8821313.7,0.0,N,2.0,0.0,4.5,5.0,20,0,137,50.68,High,DIGITAL_ENGAGEMENT_DECLINE,,C: Digital Decline + Service Friction,Declining digital engagement (score: 15/20),Digital remediation + service recovery; proactive complaint follow-up; app UX review,9.18,13.35,14.71,11.48,1.96,0.0,False,True,False
CUST_02197,Ishita Gupta,Privileged,Completed,BR026,RM_001,221600.37,3,179863.21,10427183.53,41,72,3.0,7026948.34,8.0,N,0.0,0.0,,,12,1,60,46.9,Moderate,HIGH_RECENT_OUTFLOW,CREDIT_STRESS,A: High Value + Multi-Signal Risk,"High recent debit outflow (score: 15/25); Credit stress (Max DPD: 8.0); High-value customer (Balance: ₹221,600)",Priority RM outreach within 48 hours; personalized retention offer; fee waiver review,15.35,15.48,5.82,5.1,5.15,0.0,False,False,False
CUST_02198,Arjun Sharma,Mass Retail,Completed,BR015,RM_071,208616.83,1,70014.55,9128.18,10,92,1.0,2408963.63,4.0,N,2.0,0.0,3.0,7.5,12,1,80,44.6,Moderate,RECENT_SERVICE_FRICTION,,F: No Dominant Archetype,"Service friction (2 complaints, CSAT: 3.0)",Standard monitoring; no immediate action required,10.19,8.67,6.75,14.37,4.62,0.0,False,False,False
CUST_02199,Lakshmi Iyer,Mass Retail,Completed,BR031,RM_039,27129.16,2,91109.57,46506.79,23,210,1.0,6950686.61,12.0,N,1.0,0.0,3.0,10.0,7,0,131,54.59,High,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 15/20); Service friction (1 complaints, CSAT: 3.0); Credit stress (Max DPD: 12.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,7.48,13.75,14.57,13.31,5.48,0.0,False,True,False
CUST_02200,Mohan Singh,Mass Retail,Completed,BR023,RM_022,11534.9,1,23829.66,52450.94,12,32,0.0,0.0,,,4.0,1.0,4.0,15.75,13,1,54,43.16,Moderate,RECENT_SERVICE_FRICTION,HIGH_COMPLAINT_FREQUENCY,F: No Dominant Archetype,"Service friction (4 complaints, CSAT: 4.0)",Standard monitoring; no immediate action required,4.47,13.74,5.78,17.21,1.96,0.0,False,False,False
CUST_02201,Deepa Singh,Privileged,Completed,BR013,RM_091,67502.21,1,91544.65,33064.22,15,114,0.0,0.0,,,1.0,0.0,4.0,2.0,12,1,90,41.67,Moderate,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,10.37,12.18,7.16,10.0,1.96,0.0,False,False,False
CUST_02202,Neha Choudhary,Mass Retail,Completed,BR011,RM_065,56700.7,1,35293.94,13104.97,9,281,2.0,9763170.48,11.0,N,1.0,0.0,4.0,4.0,20,3,59,36.86,Moderate,CREDIT_STRESS,,D: Credit Stress Driven Risk,Credit stress (Max DPD: 11.0),Branch credit review; restructuring eligibility check; RM counseling,9.17,9.19,2.55,10.54,5.41,0.0,False,False,False
